"citation","doi","filename","variable","word_column","mean_column","sd_column","ss/item","min_score","max_score"
"Christine Cannard, Sonia Kandel. (2008). Impact of semantic or phonemic cues in picture-naming tasks on the calculation of the objective age-of-acquisition norms: A cross-linguistic study. Behavior Research Methods","https://doi.org/10.3758/brm.40.4.1055","Cannard2008.csv","aoa_morrison1997","word_french","aoa_mean_morrison1997",,,22,127
"Christine Cannard, Sonia Kandel. (2008). Impact of semantic or phonemic cues in picture-naming tasks on the calculation of the objective age-of-acquisition norms: A cross-linguistic study. Behavior Research Methods","https://doi.org/10.3758/brm.40.4.1055","Cannard2008.csv","aoa_perez2005","word_french","aoa_mean_perez2005",,,32,91
"Christine Cannard, Sonia Kandel. (2008). Impact of semantic or phonemic cues in picture-naming tasks on the calculation of the objective age-of-acquisition norms: A cross-linguistic study. Behavior Research Methods","https://doi.org/10.3758/brm.40.4.1055","Cannard2008.csv","aoa_pind2000","word_french","aoa_mean_pind2000",,,23,140
"John B. Carroll, Margaret N. White. (1973). Age-of-acquisition norms for 220 picturable nouns. Journal of Verbal Learning and Verbal Behavior","https://doi.org/10.1016/s0022-5371(73)80036-2","Carroll1973.csv","aoa","word_english","aoa_mean","aoa_sd",,1.34,9
"John B. Carroll, Margaret N. White. (1973). Age-of-acquisition norms for 220 picturable nouns. Journal of Verbal Learning and Verbal Behavior","https://doi.org/10.1016/s0022-5371(73)80036-2","Carroll1973.csv","aoa_female","word_english","aoa_mean_female","aoa_sd_female",,1.09,9
"John B. Carroll, Margaret N. White. (1973). Age-of-acquisition norms for 220 picturable nouns. Journal of Verbal Learning and Verbal Behavior","https://doi.org/10.1016/s0022-5371(73)80036-2","Carroll1973.csv","aoa_male","word_english","aoa_mean_male","aoa_sd_male",,1.24,9
"Georges Chedid, Maximilliano A. Wilson, Christophe Bedetti, Amandine E. Rey, Guillaume T. Vallet, Simona Maria Brambati. (2019). Norms of conceptual familiarity for 3,596 French nouns and their contribution in lexical decision. Behavior Research Methods","https://doi.org/10.3758/s13428-018-1106-8","Chedid2019.csv","familiar_conceptual","word_french","familiar_mean_conceptual","familiar_sd_conceptual",,4.5,98.579
"Christine Chiarello, Connie Shears, Kevin Lund. (1999). Imageability and distributional typicality measures of nouns and verbs in contemporary English. Behavior Research Methods, Instruments, & Computers","https://doi.org/10.3758/bf03200739","Chiarello1999.csv","familiar","word_english","familiar_mean",,,1.5,6.93
"Christine Chiarello, Connie Shears, Kevin Lund. (1999). Imageability and distributional typicality measures of nouns and verbs in contemporary English. Behavior Research Methods, Instruments, & Computers","https://doi.org/10.3758/bf03200739","Chiarello1999.csv","imagine","word_english","imagine_mean","imagine_sd",,1.21,7
"Christine Chiarello, Connie Shears, Kevin Lund. (1999). Imageability and distributional typicality measures of nouns and verbs in contemporary English. Behavior Research Methods, Instruments, & Computers","https://doi.org/10.3758/bf03200739","Chiarello1999.csv","imagine_rt","word_english","imagine_mean_rt","imagine_sd_rt",,1261,4482
"Francesca M. M. Citron, Cristina Cacciari, Michael Kucharski, Luna Beck, Markus Conrad, Arthur M. Jacobs. (2016). When emotions are expressed figuratively: Psycholinguistic and Affective Norms of 619 Idioms for German (PANIG). Behavior Research Methods","https://doi.org/10.3758/s13428-015-0581-4","Citron2016.csv","arousal","word_idiom_german","arousal_mean","arousal_sd",,2.21,6.03
"Francesca M. M. Citron, Cristina Cacciari, Michael Kucharski, Luna Beck, Markus Conrad, Arthur M. Jacobs. (2016). When emotions are expressed figuratively: Psycholinguistic and Affective Norms of 619 Idioms for German (PANIG). Behavior Research Methods","https://doi.org/10.3758/s13428-015-0581-4","Citron2016.csv","concrete","word_idiom_german","concrete_mean","concrete_sd",,1.66,5.81
"Francesca M. M. Citron, Cristina Cacciari, Michael Kucharski, Luna Beck, Markus Conrad, Arthur M. Jacobs. (2016). When emotions are expressed figuratively: Psycholinguistic and Affective Norms of 619 Idioms for German (PANIG). Behavior Research Methods","https://doi.org/10.3758/s13428-015-0581-4","Citron2016.csv","familiar","word_idiom_german","familiar_mean","familiar_sd",,2.67,6.24
"Francesca M. M. Citron, Cristina Cacciari, Michael Kucharski, Luna Beck, Markus Conrad, Arthur M. Jacobs. (2016). When emotions are expressed figuratively: Psycholinguistic and Affective Norms of 619 Idioms for German (PANIG). Behavior Research Methods","https://doi.org/10.3758/s13428-015-0581-4","Citron2016.csv","valence","word_idiom_german","valence_mean","valence_sd",,-2.81,2.67
"James M. Clark, Allan Paivio. (2004). Extensions of the Paivio, Yuille, and Madigan (1968) norms. Behavior Research Methods, Instruments, & Computers","https://doi.org/10.3758/bf03195584","Clark2004.csv","aoa","word_english","aoa_mean",,,1.5,6.71
"James M. Clark, Allan Paivio. (2004). Extensions of the Paivio, Yuille, and Madigan (1968) norms. Behavior Research Methods, Instruments, & Computers","https://doi.org/10.3758/bf03195584","Clark2004.csv","concrete","word_english","concrete_mean",,,1.18,7
"James M. Clark, Allan Paivio. (2004). Extensions of the Paivio, Yuille, and Madigan (1968) norms. Behavior Research Methods, Instruments, & Computers","https://doi.org/10.3758/bf03195584","Clark2004.csv","emotionality_goodness","word_english","emotionality_goodness_mean",,,0,2.84
"James M. Clark, Allan Paivio. (2004). Extensions of the Paivio, Yuille, and Madigan (1968) norms. Behavior Research Methods, Instruments, & Computers","https://doi.org/10.3758/bf03195584","Clark2004.csv","emotionality_pleasantness","word_english","emotionality_pleasantness_mean",,,0.01,3.29
"James M. Clark, Allan Paivio. (2004). Extensions of the Paivio, Yuille, and Madigan (1968) norms. Behavior Research Methods, Instruments, & Computers","https://doi.org/10.3758/bf03195584","Clark2004.csv","familiar","word_english","familiar_mean",,,1.22,6.92
"James M. Clark, Allan Paivio. (2004). Extensions of the Paivio, Yuille, and Madigan (1968) norms. Behavior Research Methods, Instruments, & Computers","https://doi.org/10.3758/bf03195584","Clark2004.csv","familiar_replication","word_english","familiar_mean_replication",,,1.65,6.94
"James M. Clark, Allan Paivio. (2004). Extensions of the Paivio, Yuille, and Madigan (1968) norms. Behavior Research Methods, Instruments, & Computers","https://doi.org/10.3758/bf03195584","Clark2004.csv","goodness","word_english","goodness_mean",,,1.16,6.79
"James M. Clark, Allan Paivio. (2004). Extensions of the Paivio, Yuille, and Madigan (1968) norms. Behavior Research Methods, Instruments, & Computers","https://doi.org/10.3758/bf03195584","Clark2004.csv","imagine","word_english","imagine_mean",,,1.63,6.9
"James M. Clark, Allan Paivio. (2004). Extensions of the Paivio, Yuille, and Madigan (1968) norms. Behavior Research Methods, Instruments, & Computers","https://doi.org/10.3758/bf03195584","Clark2004.csv","imagine_replication","word_english","imagine_mean_replication",,,1.55,6.48
"James M. Clark, Allan Paivio. (2004). Extensions of the Paivio, Yuille, and Madigan (1968) norms. Behavior Research Methods, Instruments, & Computers","https://doi.org/10.3758/bf03195584","Clark2004.csv","intensity","word_english","intensity_mean",,,1.33,6.63
"James M. Clark, Allan Paivio. (2004). Extensions of the Paivio, Yuille, and Madigan (1968) norms. Behavior Research Methods, Instruments, & Computers","https://doi.org/10.3758/bf03195584","Clark2004.csv","valence","word_english","valence_mean",,,1.04,6.88
"A. J. Benjamin Clarke, Jason D. Ludington. (2018). Thai Norms for Name, Image, and Category Agreement, Object Familiarity, Visual Complexity, Manipulability, and Age of Acquisition for 480 Color Photographic Objects. Journal of Psycholinguistic Research","https://doi.org/10.1007/s10936-017-9544-5","Clarke2018.csv","aoa","word_thai_intended","aoa_mean","aoa_sd",,1.88,6.71
"A. J. Benjamin Clarke, Jason D. Ludington. (2018). Thai Norms for Name, Image, and Category Agreement, Object Familiarity, Visual Complexity, Manipulability, and Age of Acquisition for 480 Color Photographic Objects. Journal of Psycholinguistic Research","https://doi.org/10.1007/s10936-017-9544-5","Clarke2018.csv","familiar","word_thai_intended","familiar_mean","familiar_sd",,1.29,5
"Emily R. Cohen-Shikora, David A. Balota, Abhi Kapuria, Melvin J. Yap. (2013). The past tense inflection project (PTIP): speeded past tense inflections, imageability ratings, and past tense consistency measures for 2,200 verbs. Behavior Research Methods","https://doi.org/10.3758/s13428-012-0240-y","Cohen-Shikora2013.csv","imagine","word_english","imagine_mean",,,2.033333333,6.666666667
"Javier Conde, Gonzalo Martínez, María Grandury, Carlos Arriaga, Juan Haro, Sascha Schroeder, et al.. (2026). Updating the German Psycholinguistic Word Toolbox with AI-Generated Estimates of Concreteness, Valence, Arousal, Age of Acquisition, and Familiarity. Journal of Cognition","https://doi.org/10.5334/joc.482","Conde2026_familiar_human.csv","familiar","word_german","familiar_mean","familiar_sd",,1,7
"Françoise Cordier, Jean-François Le Ny. (2005). Evidence for several components of word familiarity. Behavior Research Methods","https://doi.org/10.3758/bf03192724","Cordier2005.csv","familiar","word_french","familiar_mean",,,1.02,6.5
"Michael J. Cortese, April Fugett. (2004). Imageability ratings for 3,000 monosyllabic words. Behavior Research Methods, Instruments, & Computers","https://doi.org/10.3758/bf03195585","Cortese2004.csv","imagine","word_english","imagine_mean","imagine_sd",,1.2,6.9
"Michael J. Cortese, Maya M. Khanna. (2008). Age of acquisition ratings for 3,000 monosyllabic words. Behavior Research Methods","https://doi.org/10.3758/brm.40.3.791","Cortese2008.csv","aoa_subjective","word_english","aoa_subjective_mean","aoa_subjective_sd",,1.5,6.8
"Bojana Ćoso, Marc Guasch, Irena Bogunović, Pilar Ferré, José A. Hinojosa. (2022). CROWD-5e: A Croatian psycholinguistic database of affective norms for five discrete emotions. Behavior Research Methods","https://doi.org/10.3758/s13428-022-02003-2","Coso2023.csv","anger","word_croatian","anger_mean","anger_sd",,1,4.45
"Bojana Ćoso, Marc Guasch, Irena Bogunović, Pilar Ferré, José A. Hinojosa. (2022). CROWD-5e: A Croatian psycholinguistic database of affective norms for five discrete emotions. Behavior Research Methods","https://doi.org/10.3758/s13428-022-02003-2","Coso2023.csv","anger_female","word_croatian","anger_mean_female","anger_sd_female",,1,5
"Bojana Ćoso, Marc Guasch, Irena Bogunović, Pilar Ferré, José A. Hinojosa. (2022). CROWD-5e: A Croatian psycholinguistic database of affective norms for five discrete emotions. Behavior Research Methods","https://doi.org/10.3758/s13428-022-02003-2","Coso2023.csv","anger_male","word_croatian","anger_mean_male","anger_sd_male",,1,4.5
"Bojana Ćoso, Marc Guasch, Irena Bogunović, Pilar Ferré, José A. Hinojosa. (2022). CROWD-5e: A Croatian psycholinguistic database of affective norms for five discrete emotions. Behavior Research Methods","https://doi.org/10.3758/s13428-022-02003-2","Coso2023.csv","disgust","word_croatian","disgust_mean","disgust_sd",,1,4.684210526
"Bojana Ćoso, Marc Guasch, Irena Bogunović, Pilar Ferré, José A. Hinojosa. (2022). CROWD-5e: A Croatian psycholinguistic database of affective norms for five discrete emotions. Behavior Research Methods","https://doi.org/10.3758/s13428-022-02003-2","Coso2023.csv","disgust_female","word_croatian","disgust_mean_female","disgust_sd_female",,1,5
"Bojana Ćoso, Marc Guasch, Irena Bogunović, Pilar Ferré, José A. Hinojosa. (2022). CROWD-5e: A Croatian psycholinguistic database of affective norms for five discrete emotions. Behavior Research Methods","https://doi.org/10.3758/s13428-022-02003-2","Coso2023.csv","disgust_male","word_croatian","disgust_mean_male","disgust_sd_male",,1,4.857142857
"Bojana Ćoso, Marc Guasch, Irena Bogunović, Pilar Ferré, José A. Hinojosa. (2022). CROWD-5e: A Croatian psycholinguistic database of affective norms for five discrete emotions. Behavior Research Methods","https://doi.org/10.3758/s13428-022-02003-2","Coso2023.csv","fear","word_croatian","fear_mean","fear_sd",,1,4.476190476
"Bojana Ćoso, Marc Guasch, Irena Bogunović, Pilar Ferré, José A. Hinojosa. (2022). CROWD-5e: A Croatian psycholinguistic database of affective norms for five discrete emotions. Behavior Research Methods","https://doi.org/10.3758/s13428-022-02003-2","Coso2023.csv","fear_female","word_croatian","fear_mean_female","fear_sd_female",,1,4.75
"Bojana Ćoso, Marc Guasch, Irena Bogunović, Pilar Ferré, José A. Hinojosa. (2022). CROWD-5e: A Croatian psycholinguistic database of affective norms for five discrete emotions. Behavior Research Methods","https://doi.org/10.3758/s13428-022-02003-2","Coso2023.csv","fear_male","word_croatian","fear_mean_male","fear_sd_male",,1,4.111111111
"Bojana Ćoso, Marc Guasch, Irena Bogunović, Pilar Ferré, José A. Hinojosa. (2022). CROWD-5e: A Croatian psycholinguistic database of affective norms for five discrete emotions. Behavior Research Methods","https://doi.org/10.3758/s13428-022-02003-2","Coso2023.csv","happiness","word_croatian","happiness_mean","happiness_sd",,1.05,4.65
"Bojana Ćoso, Marc Guasch, Irena Bogunović, Pilar Ferré, José A. Hinojosa. (2022). CROWD-5e: A Croatian psycholinguistic database of affective norms for five discrete emotions. Behavior Research Methods","https://doi.org/10.3758/s13428-022-02003-2","Coso2023.csv","happiness_female","word_croatian","happiness_mean_female","happiness_sd_female",,1,4.9
"Bojana Ćoso, Marc Guasch, Irena Bogunović, Pilar Ferré, José A. Hinojosa. (2022). CROWD-5e: A Croatian psycholinguistic database of affective norms for five discrete emotions. Behavior Research Methods","https://doi.org/10.3758/s13428-022-02003-2","Coso2023.csv","happiness_male","word_croatian","happiness_mean_male","happiness_sd_male",,1,4.777777778
"Bojana Ćoso, Marc Guasch, Irena Bogunović, Pilar Ferré, José A. Hinojosa. (2022). CROWD-5e: A Croatian psycholinguistic database of affective norms for five discrete emotions. Behavior Research Methods","https://doi.org/10.3758/s13428-022-02003-2","Coso2023.csv","sad","word_croatian","sad_mean","sad_sd",,1,4.45
"Bojana Ćoso, Marc Guasch, Irena Bogunović, Pilar Ferré, José A. Hinojosa. (2022). CROWD-5e: A Croatian psycholinguistic database of affective norms for five discrete emotions. Behavior Research Methods","https://doi.org/10.3758/s13428-022-02003-2","Coso2023.csv","sad_female","word_croatian","sad_mean_female","sad_sd_female",,1,5
"Bojana Ćoso, Marc Guasch, Irena Bogunović, Pilar Ferré, José A. Hinojosa. (2022). CROWD-5e: A Croatian psycholinguistic database of affective norms for five discrete emotions. Behavior Research Methods","https://doi.org/10.3758/s13428-022-02003-2","Coso2023.csv","sad_male","word_croatian","sad_mean_male","sad_sd_male",,1,4.818181818
